gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,1,1,1.6225659598825113,1,2,2,1,1,1,1,1,1,2,1,0,-1.2834346119977917,-0.13394222690548338
1,0,0,1,-0.13811484247644978,1,2,1,0,2,2,2,0,2,1,0,1,1.1860989119569545,0.23831517197902607
0,0,1,1,-0.5885215593589747,1,0,0,2,2,0,2,0,0,1,1,3,-0.1118187745899208,-0.5319182637471135
1,1,0,0,0.23039974406379785,1,0,0,0,2,2,2,2,0,1,1,1,0.1756841188449186,0.09111795026911382
1,1,0,0,-0.2609530379898657,1,0,2,1,1,1,1,1,1,1,0,1,-1.5144340466072868,-0.7896570195631037
1,1,1,0,1.540673829540234,1,2,1,0,2,2,0,2,2,1,1,2,1.3273575590203148,2.2173687817894203
0,0,0,0,-1.0389282762414995,1,0,1,0,0,0,0,0,2,0,1,2,0.4798056766401529,-0.7812829956921856
0,0,0,0,-0.42473729867442017,1,0,2,1,1,1,1,1,1,1,0,0,-1.462916187090061,-0.8133208178896297
0,0,0,1,-0.30189910316100427,1,0,0,0,2,0,2,0,0,1,1,1,-0.33617074345525777,-0.45286217559369624
1,0,0,0,0.025669418208104724,0,1,0,0,2,0,0,2,0,1,1,2,-0.8563349379356315,-0.43401509812168254
1,1,1,0,-0.22000697281872703,1,2,1,0,2,2,0,0,2,0,1,2,1.019912268353001,0.09679637806548837
1,0,1,1,-0.7113597548723906,1,2,1,0,0,0,0,0,0,0,1,0,0.33356143026867424,-0.5231686240297426
0,0,0,0,0.3532379395772137,1,2,2,1,1,1,1,1,1,1,1,3,-1.3299668722068985,-0.5872442684246308
1,0,0,0,0.23039974406379785,1,2,1,0,0,2,2,2,0,1,0,0,1.0016317375565664,0.5808547288941823
1,1,1,0,0.4760761350906296,1,2,1,0,0,2,0,2,0,0,1,2,0.8088552309759807,0.7729049016805163
1,0,1,1,1.3768895688556795,1,0,2,1,1,1,1,1,1,2,1,3,-1.4994772486829309,-0.41832761276983055
1,0,0,1,-0.547575494187836,1,0,2,1,1,1,1,1,1,2,0,1,-1.462916187090061,-0.8058747861099479
1,0,1,0,-0.6294676245301133,1,2,1,2,2,2,0,0,0,0,0,1,0.8420925596967713,-0.3698731685774202
1,0,0,0,-1.0389282762414995,1,0,1,0,0,2,0,0,0,0,1,2,0.33356143026867424,-0.7956889681561399
0,1,1,0,-0.4656833638455588,1,2,0,0,2,2,0,0,2,1,0,0,0.22720197836214404,-0.35091561585644987
1,0,1,0,1.1721592429999863,1,2,1,0,2,0,2,2,0,2,1,2,0.9717181417078545,1.4791068831113505
0,0,0,0,-1.1617664717549154,1,2,0,0,0,0,0,0,0,0,0,2,-0.47078192477445985,-0.9176536430043408
1,0,1,1,1.0493210474865704,1,0,0,0,2,0,2,2,2,1,1,1,0.3435326288849114,0.8880643011929846
0,0,1,1,-0.4656833638455588,0,1,0,2,0,2,0,2,2,1,1,2,-0.2962859489903089,-0.5011619544375672
1,0,0,1,1.1312131778288477,1,0,2,1,1,1,1,1,1,2,0,3,-1.4928297829387727,-0.48664550672465623
0,0,0,0,0.435130069919491,1,2,2,1,1,1,1,1,1,2,1,1,-1.3017151427942264,-0.4873967384175618
1,1,1,0,0.1485076137215206,1,2,1,0,0,0,0,0,2,0,1,1,0.6775677825288574,0.37190184301747253
0,1,0,0,1.0083749823154318,0,1,0,0,2,2,0,2,2,0,1,2,-0.32786141127506013,0.35480027447897483
1,0,0,0,-0.3428451683321429,1,0,0,2,0,0,2,0,0,0,0,2,-0.32952327771109957,-0.41656000878652333
1,0,1,1,1.4587816991979567,1,0,1,2,2,2,0,2,2,2,1,0,1.3423143569446707,2.157358626556138
1,0,1,0,1.6225659598825113,1,0,1,0,0,2,0,2,2,0,1,2,0.9899986725042899,1.9691971825330803
1,0,0,0,-0.9570361458992224,0,1,0,2,2,2,0,0,0,1,0,3,-0.841378140011276,-0.8476344302155819
1,0,0,1,1.3768895688556795,1,0,0,0,2,2,2,2,2,2,1,1,0.4864531423843111,1.2836982627567328
0,0,0,0,-0.997982211070361,1,2,1,0,0,0,0,0,0,0,1,2,0.28702917005956713,-0.7330936920972714
0,0,1,1,0.7217525261174614,1,0,1,0,0,2,2,2,2,1,0,3,1.2691922337589312,1.2648732803345102
0,0,0,0,-0.9160900807280837,1,2,1,0,0,0,0,0,0,0,1,3,0.36181315968134614,-0.6689738576028005
1,0,1,0,0.8855367868020159,0,1,0,0,2,0,0,0,0,0,0,2,-1.1454996978065104,-0.2959873220751767
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,2,0,0,1,2,0.4914387416924299,-0.9772660873413783
1,0,1,0,1.5816198947113727,1,2,1,2,0,2,2,2,2,2,1,1,1.4519975417232798,2.3530544825580435
1,0,1,1,-1.1617664717549154,1,2,1,0,0,2,0,2,2,0,0,2,1.206041309189429,-0.841933907369416
1,0,0,0,0.025669418208104724,1,2,0,0,2,0,0,0,0,0,1,0,-0.33949447632733687,-0.2766099634081708
1,1,1,0,-0.9160900807280837,1,2,1,0,0,0,0,0,2,0,1,2,0.7241000427379646,-0.6339090135839426
0,0,1,0,1.6225659598825113,0,1,0,2,2,2,0,0,2,2,1,2,-0.5206379178556458,0.5699618693470512
0,1,1,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,1,3,-1.462916187090061,-1.0032498658959952
0,0,0,0,1.4178356340268181,1,2,2,1,1,1,1,1,1,2,1,0,-1.3050388756663056,-0.22130605378044485
0,0,1,0,-0.42473729867442017,1,0,1,0,0,0,0,2,0,0,1,1,0.5030718067447064,-0.2583815473303146
1,0,0,0,1.213105308171125,1,2,1,0,0,2,0,2,2,1,1,2,1.05979706281795,1.6943568581785922
0,1,0,0,-0.4656833638455588,0,1,0,2,0,0,0,2,0,0,1,2,-0.7632704175174179,-0.6412224750648764
0,0,1,1,1.4587816991979567,1,2,1,2,0,2,2,2,2,2,0,1,1.5583569936298098,2.3067874482949766
1,0,0,0,-1.0389282762414995,1,2,1,0,0,2,0,2,2,0,1,0,1.1030055901549778,-0.6973880916344647
0,0,0,0,1.0493210474865704,1,2,1,2,0,0,0,0,0,0,1,0,0.4964243410005482,0.9879560212996364
0,0,1,1,-0.38379123350328154,1,2,1,0,0,0,0,2,0,0,1,2,0.6277117894476714,-0.19496875442916659
1,1,1,0,1.5816198947113727,1,2,2,1,1,1,1,1,1,2,0,0,-1.35988046805561,-0.23639697278793054
0,0,1,0,0.3532379395772137,1,0,1,0,2,2,2,0,0,1,1,0,0.7091432448136087,0.46306601845654466
0,0,1,1,-1.32555073243947,0,1,0,2,2,2,2,2,0,2,0,1,-0.29296221611823003,
1,0,1,0,1.1721592429999863,0,1,0,2,0,2,2,2,2,2,1,3,-0.09021451092140692,0.6574140764211781
0,0,1,1,0.5579682654329069,1,2,1,2,0,2,2,0,2,2,0,3,1.1561853161082432,1.0336264892183376
0,0,0,0,-1.0798743414126382,1,0,2,1,1,1,1,1,1,0,0,3,-1.4679017863981798,-0.9626391643795108
1,0,0,0,-1.0389282762414995,1,0,1,0,2,0,0,2,2,0,1,2,0.9767037410159733,-0.7168317354508446
1,0,0,0,-0.4656833638455588,1,2,1,0,0,0,0,0,0,0,1,2,0.2936766358037254,-0.32367241946372666
0,1,0,0,-0.7932518852146678,1,2,1,0,0,0,0,2,2,0,1,2,1.0032936039926057,-0.442411217042392
0,0,1,1,-0.42473729867442017,1,0,1,0,2,0,0,0,2,0,0,2,0.6127549915233155,-0.19675845346226517
0,0,0,0,-0.2609530379898657,1,0,1,0,0,0,0,0,0,0,1,1,0.1391230572520486,-0.21012595858602634
1,0,0,0,-1.1617664717549154,0,1,0,2,2,0,2,0,0,0,0,3,-0.7466517531570225,-0.9477691958699384
0,0,0,1,1.2540513733422636,1,0,2,1,1,1,1,1,1,2,0,1,-1.5077865808631286,-0.47550960162982053
1,1,1,0,-1.1208204065837768,1,2,1,0,0,2,0,0,0,0,1,0,0.49974807387262754,-0.860471654144351
0,0,0,0,-1.0798743414126382,1,0,2,1,1,1,1,1,1,0,0,1,-1.5011391151189704,-0.9552152276496202
0,0,1,0,0.9264828519731545,1,2,1,0,2,2,0,2,0,0,1,1,0.9833512067601315,1.2293444402700344
1,0,1,1,0.7626985912886,1,0,0,2,0,0,2,2,2,1,1,0,0.38341742334986023,0.7402484180889148
0,0,1,1,0.9674289171442931,1,2,0,2,0,2,0,0,2,1,1,0,0.1291518586358115,0.6702954904495299
1,0,0,0,-0.5885215593589747,1,0,2,1,1,1,1,1,1,1,0,3,-1.4878441836306542,-0.8348855864859784
1,0,1,0,1.6225659598825113,1,2,1,2,2,2,2,0,2,2,0,0,1.3539474219969472,2.3378088982020184
0,0,1,1,-0.547575494187836,1,0,0,0,0,2,0,0,0,0,1,0,-0.5073429863673297,-0.5869570327773433
1,1,0,0,-0.42473729867442017,1,2,1,0,0,0,0,2,2,0,1,2,1.0581351963819106,-0.09200582240151862
0,0,1,0,0.3532379395772137,0,1,0,0,2,0,2,0,0,1,0,3,-0.9776511877665175,-0.39749198081659615
1,0,1,1,-1.1208204065837768,1,0,2,1,1,1,1,1,1,0,0,3,-1.509448447299168,-0.9744379209680867
0,0,0,0,1.0083749823154318,1,0,0,2,2,2,2,2,0,2,1,1,0.3136190330361996,0.8286507123040694
1,1,0,0,-0.13811484247644978,1,0,1,0,2,2,0,2,2,0,1,0,1.2160125078056663,0.2905257746359644
0,0,1,1,0.025669418208104724,1,0,1,0,0,2,0,2,2,1,1,2,0.9617469430916175,0.3682561598019013
0,0,1,0,1.6225659598825113,1,2,1,0,0,2,0,2,2,2,1,2,1.0963581244108196,2.01071378109101
1,0,1,0,-0.05622271213417253,1,2,1,0,0,2,0,2,0,0,0,1,0.7905747001795459,0.17324525034352747
1,1,1,0,0.8036446564597386,1,0,1,2,0,2,2,2,2,1,1,0,1.3157244939680381,1.409706331716749
1,0,1,1,0.10756154855038198,1,0,2,1,1,1,1,1,1,1,0,0,-1.489506050066694,-0.6824739330253097
0,0,1,1,-1.0389282762414995,1,0,2,1,1,1,1,1,1,2,0,3,-1.4961535158108519,-0.9487634731105488
0,0,1,0,-0.42473729867442017,1,0,0,0,2,2,0,0,0,0,1,3,-0.3378326098912972,-0.49157270282812526
1,0,0,0,-1.0798743414126382,1,2,1,0,0,0,0,0,0,0,1,2,0.33356143026867424,-0.8048584138195463
0,0,1,0,1.1312131778288477,0,1,0,2,2,0,2,0,0,2,0,0,-0.9028671981447385,-0.0010846925101513076
1,0,1,1,-0.3428451683321429,1,0,2,1,1,1,1,1,1,1,0,3,-1.4828585843225357,-0.8181375387441421
0,1,0,0,-0.05622271213417253,1,0,1,2,0,0,0,0,0,0,1,1,0.28869103649560657,-0.08683558075034477
1,0,0,0,-0.2609530379898657,1,0,1,0,2,0,0,2,0,0,1,2,0.6941864468892528,-0.06392301411672441
1,0,1,1,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,3,0.16737478666472094,-0.9815746220506898
1,0,1,1,0.3122918744060751,1,0,2,1,1,1,1,1,1,2,0,3,-1.5044628479910496,-0.6549876910848816
1,0,1,1,-0.9160900807280837,1,0,2,1,1,1,1,1,1,0,1,1,-1.489506050066694,-0.915908134070825
0,0,1,1,1.540673829540234,1,0,2,1,1,1,1,1,1,2,1,3,-1.5177577794793657,-0.39318344610728473
1,0,0,0,-1.202712536926054,1,0,0,0,0,0,0,2,0,0,0,3,-0.32287581196694154,-0.9421349581731465
1,1,0,0,0.5579682654329069,1,0,1,2,0,0,0,0,2,0,0,2,0.6692584503486597,0.7416183111759779
1,0,1,0,1.090267112657709,1,2,1,2,2,2,0,2,2,1,1,2,1.5051772676765451,1.8369362144821149
0,1,1,0,0.6398603957751842,1,0,1,0,0,0,0,0,0,0,1,0,0.19230278320531394,0.5540976235968688
1,0,0,0,1.090267112657709,1,0,2,1,1,1,1,1,1,2,0,3,-1.5127721801712473,-0.5265491666478178
0,0,0,0,-0.13811484247644978,0,1,0,0,2,0,0,0,0,0,1,2,-1.1388522320623522,-0.6340415838826907
0,1,0,0,-0.997982211070361,1,0,2,1,1,1,1,1,1,0,0,2,-1.50280098155501,-0.9398591680446383
0,0,1,1,-0.9570361458992224,1,0,2,1,1,1,1,1,1,2,0,3,-1.4994772486829309,-0.9193770568880655
0,0,0,0,-0.997982211070361,1,0,0,2,2,0,2,0,0,1,0,0,-0.2215019593685299,-0.805101459367251
0,0,0,0,-0.17906090764758842,1,2,1,0,2,0,0,0,2,0,1,2,0.8337832275165736,0.1477696579341117
0,0,1,1,-0.5066294290166974,1,2,0,2,0,0,0,2,2,1,0,0,0.3701224918615438,-0.31039329453913084
0,1,0,0,0.9674289171442931,1,2,1,0,2,2,0,2,2,1,1,0,1.3256956925842753,1.4226982209940573
0,0,1,0,0.6808064609463228,0,1,0,2,0,0,0,2,0,0,0,0,-0.8048170784184061,-0.0973970145506057
0,0,1,0,-1.1208204065837768,1,0,1,2,0,2,0,0,2,0,1,3,0.7988840323597435,-0.8117741644042359
0,0,0,0,-0.5885215593589747,1,2,1,0,2,0,0,2,0,0,1,1,0.835445093952613,-0.33752601568289736
1,0,1,1,1.5816198947113727,1,2,0,2,2,2,2,2,2,2,0,2,0.8487400254409295,1.9341544335640142
1,0,1,0,-0.5066294290166974,1,0,1,0,0,0,0,2,2,0,1,3,0.8022077652318224,-0.20800483380605764
1,0,1,0,0.3122918744060751,0,1,0,2,2,2,0,0,0,1,1,2,-0.748313619593062,-0.2539625373720465
0,0,0,0,-0.5885215593589747,1,2,0,2,0,2,0,0,0,0,1,3,-0.14173237043863235,-0.501471285134646
0,0,1,1,0.23039974406379785,1,0,2,1,1,1,1,1,1,1,0,3,-1.4811967178864962,-0.6813249904361599
0,1,1,0,1.4178356340268181,1,2,1,2,2,0,0,2,2,1,1,2,1.3539474219969472,2.1304026658107023
0,0,1,1,-0.6294676245301133,1,0,0,2,0,0,2,0,0,0,1,1,-0.31622834622278334,-0.6056936350004004
1,0,0,0,-1.2846046672683313,0,1,0,0,0,0,0,0,2,0,1,0,-0.9842986535106757,-0.996886491556089
1,0,1,0,1.4587816991979567,1,2,2,1,1,1,1,1,1,2,0,1,-1.3233194064627405,-0.29251839925793616
1,0,0,0,0.10756154855038198,1,2,1,0,0,0,0,2,0,0,0,2,0.6077693922151972,0.24626938990390876
0,0,0,0,-1.202712536926054,1,2,1,0,0,0,0,0,0,0,1,2,0.3634750261173856,-0.9036232863868395
0,0,1,0,-0.997982211070361,1,2,1,0,0,0,2,0,2,0,1,2,0.8437544261328107,-0.68379963601279
1,0,0,0,-0.13811484247644978,1,2,0,0,2,2,0,0,2,1,0,1,0.2006121153855116,-0.1443048052576222
0,0,0,0,-1.2436586020971927,0,1,0,0,0,0,0,0,2,0,1,2,-1.0025791843071103,-0.984955164668765
0,1,0,0,0.8445907216308772,1,0,1,0,2,0,0,0,0,0,1,1,0.29700036867580426,0.7568418004822116
1,0,0,1,-1.2846046672683313,0,1,0,0,0,0,0,0,0,0,1,2,-1.3150100742825428,-1.0012834064645657
0,0,0,0,-1.0389282762414995,1,0,1,0,0,2,0,0,0,0,1,2,0.34187076244887193,-0.780465478849906
0,0,0,1,-1.1617664717549154,1,0,2,1,1,1,1,1,1,0,1,0,-1.489506050066694,-0.9746809665157915
0,0,0,0,-0.13811484247644978,1,2,1,0,0,0,0,0,0,0,1,1,0.3701224918615438,-0.03354232065363084
0,0,0,0,-1.202712536926054,1,2,1,0,0,0,0,0,0,0,1,1,0.340208896012832,-0.8928409020886652
0,1,0,0,-1.2846046672683313,0,1,0,0,0,0,0,0,0,0,1,3,-1.2983914099221476,-1.0010624559666523
1,0,0,0,-1.0389282762414995,0,1,0,2,0,2,0,0,0,1,0,3,-0.9826367870746362,-0.8954481179640434
0,0,0,0,0.8036446564597386,1,2,1,2,2,0,2,2,2,1,1,1,1.5417383292694147,1.602021645100579
1,0,1,1,1.6225659598825113,1,2,0,2,2,2,2,2,2,2,1,1,0.900257884958155,1.9106673956358182
1,0,1,0,0.9264828519731545,1,2,1,2,2,0,0,2,0,0,1,2,1.05979706281795,1.3026116253781201
1,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,1,0,-1.50280098155501,-1.0037801470909873
0,0,0,0,-1.0798743414126382,1,0,2,1,1,1,1,1,1,2,0,3,-1.506124714427089,-0.9574689227283371
0,0,1,1,-0.13811484247644978,1,0,2,1,1,1,1,1,1,2,0,3,-1.484520450758575,-0.7655292251909597
1,0,1,1,0.39418400474835236,0,1,0,2,0,2,2,2,0,2,0,1,-0.5555371130124762,-0.11438810784014679
0,0,0,0,-0.09716877730531116,0,1,0,0,0,0,2,0,2,1,1,1,-0.8147882770346433,-0.48790492456276274
1,0,0,0,-1.2846046672683313,1,0,0,0,0,2,0,0,0,0,0,3,-0.46413445903030187,-0.9899707409713993
1,0,0,0,1.6225659598825113,1,2,0,2,2,0,2,2,2,2,0,1,0.7041576455054899,1.775777116659683
0,0,0,0,-1.1617664717549154,1,0,0,0,2,0,0,0,0,0,0,1,-0.47078192477445985,-0.945603880990387
1,0,0,1,-1.2846046672683313,0,1,0,0,0,0,0,0,0,0,1,2,-1.3349524715150172,-1.001548547062062
0,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,0,2,0.12582812576373262,-0.9821269982954733
1,0,0,0,-1.2846046672683313,1,2,1,0,0,0,0,0,0,0,1,3,0.31195716660016015,-0.9796523527188432
1,0,0,0,1.213105308171125,1,0,0,0,2,2,2,2,2,0,1,0,0.5163667382330229,1.1887116437037584
0,0,0,0,-0.7113597548723906,1,0,1,0,2,2,0,2,2,0,1,2,1.209365042061508,-0.3685032754903571
1,0,1,1,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.5177577794793657,-1.0039790025391095
0,0,0,0,1.4587816991979567,1,0,2,1,1,1,1,1,1,2,0,0,-1.489506050066694,-0.39959101054677354
0,0,0,0,-1.0389282762414995,1,2,1,0,0,0,0,0,0,0,1,2,0.3485182281930297,-0.7629441043653727
0,0,1,0,1.6225659598825113,1,2,0,2,2,2,2,2,2,2,0,0,0.7706323029470712,1.8690845119285155
1,0,1,0,1.6225659598825113,1,2,0,2,0,2,2,2,2,2,0,1,0.7241000427379646,1.6805916421585871
0,0,1,0,-0.09716877730531116,1,2,1,0,2,0,2,2,0,0,1,1,0.9717181417078545,0.22682574608752887
1,0,0,0,-1.2846046672683313,1,2,1,0,0,0,0,2,0,0,0,2,0.6526397859882644,-0.9751228675116183
0,0,0,0,0.2713458092349365,0,1,0,2,2,0,2,0,0,1,0,0,-0.7881984140580108,-0.26083409785715345
1,0,0,0,1.213105308171125,1,2,1,2,2,0,0,0,2,1,1,0,0.9118909500104315,1.5202699608726182
0,0,1,0,0.8445907216308772,1,2,1,0,2,2,2,2,2,1,1,0,1.4652924732115962,1.514414772677913
1,0,1,0,1.3768895688556795,1,2,1,0,2,0,2,2,2,1,1,2,1.3024295624797217,2.0322343595877754
0,1,1,1,1.090267112657709,1,2,1,0,0,2,0,0,2,0,1,1,0.7938984330516248,1.3511102596701132
1,0,0,0,-0.7113597548723906,1,2,1,0,2,0,2,0,2,0,0,2,1.02489786766112,-0.37122096661469206
1,0,0,0,-0.9570361458992224,1,2,1,0,0,0,0,2,2,0,1,2,1.0182504019169616,-0.6460833860189714
0,0,0,0,-0.015276646963033904,0,1,0,2,0,0,0,0,0,1,0,3,-1.153809029986708,-0.6025340428802386
0,0,0,1,-0.6294676245301133,1,0,0,0,0,0,0,2,2,0,1,3,-0.005459322683390595,-0.529421523120692
1,0,1,1,0.9264828519731545,1,0,0,0,0,2,2,0,0,2,1,1,-0.31955207909486244,0.36622341522109797
1,0,0,0,-0.6294676245301133,0,1,0,0,0,0,0,0,0,0,1,3,-1.3033770092302661,-0.8179386832960199
0,1,1,0,1.4997277643690954,1,0,1,2,2,0,0,0,2,1,0,1,0.7457043064064782,1.6634900736200895
1,0,0,0,1.3768895688556795,1,2,0,2,2,2,0,0,2,2,1,1,0.32359023165243667,1.107954236716408
1,1,0,0,-0.6704136897012519,1,2,1,0,0,0,0,0,0,0,1,0,0.31860463234431835,-0.4550716805728303
1,0,1,1,1.540673829540234,1,0,0,2,2,2,0,2,2,2,1,1,0.5080574060528252,1.4622483601205574
0,0,0,0,0.7217525261174614,1,0,2,1,1,1,1,1,1,1,1,3,-1.5127721801712473,-0.5559797729698837
0,0,0,0,-1.202712536926054,1,0,2,1,1,1,1,1,1,0,1,3,-1.4911679165027332,-0.9851982102164698
1,0,0,0,-0.6294676245301133,1,2,0,2,0,0,0,0,2,0,0,0,0.029439872473439505,-0.5214231150962266
1,0,1,1,-0.5066294290166974,1,2,1,0,2,0,2,2,0,0,0,3,1.0614589292539895,-0.20524295258214004
1,0,1,1,1.5816198947113727,1,0,2,1,1,1,1,1,1,2,0,1,-1.5011391151189704,-0.4375061159887144
0,0,0,0,0.06661548337924335,1,0,1,0,2,2,2,2,2,0,1,2,1.3373287576365518,0.5937582379723254
0,0,0,1,0.435130069919491,1,2,2,1,1,1,1,1,1,2,1,2,-1.3216575400267008,-0.5395631509749174
1,1,1,0,0.7217525261174614,1,2,1,2,2,2,0,2,0,1,1,0,1.2309693057300222,1.3143661918671137
0,0,1,1,0.3532379395772137,1,2,1,2,2,2,0,0,2,1,1,0,1.2209981071137845,0.7244504574881061
1,0,0,0,0.8855367868020159,1,2,1,0,2,0,0,0,0,0,1,0,0.49808620743658766,0.8913564636118944
0,0,1,0,1.2949974385134022,1,0,2,1,1,1,1,1,1,2,0,1,-1.509448447299168,-0.47084754612384755
1,0,1,1,-0.05622271213417253,1,0,0,0,0,2,2,0,0,0,0,3,-0.349465674943574,-0.28465256153221885
1,1,0,0,-0.8751440155569451,1,0,1,0,0,0,0,0,2,0,1,2,0.45321581366352043,-0.6261536511071819
0,0,0,0,-1.1617664717549154,1,2,1,0,0,0,0,2,0,0,1,2,0.6908627140171739,-0.870326046351289
0,0,0,1,-0.4656833638455588,0,1,0,2,2,2,2,2,0,2,0,3,-0.38935046940852286,-0.4896062433966959
0,0,1,1,0.10756154855038198,1,2,2,1,1,1,1,1,1,2,0,0,-1.3482474030033336,-0.6493976434876725
0,0,1,1,1.0493210474865704,1,0,1,2,2,0,0,2,2,1,0,1,1.1428903846199268,1.5711769555918673
1,0,1,1,-0.5066294290166974,1,0,2,1,1,1,1,1,1,2,0,3,-1.489506050066694,-0.8357031033282579
0,0,0,0,1.1312131778288477,1,2,2,1,1,1,1,1,1,2,0,3,-1.32498127289878,-0.3473804078898353
0,0,0,1,0.3532379395772137,1,0,2,1,1,1,1,1,1,1,1,1,-1.4828585843225357,-0.6302191402687887
0,0,1,0,-0.7113597548723906,1,2,0,0,0,0,0,0,0,0,1,2,-0.4574869932861436,-0.6982056084767442
1,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,0,0,1,3,-0.6835008285875203,-0.9928872875438562
1,0,0,0,1.3768895688556795,1,0,1,0,2,2,0,2,2,0,0,2,1.1511997168001242,1.9529131308368621
0,1,1,1,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.14577052299620682,-0.9818618576979773
1,0,1,1,-1.2436586020971927,1,0,0,0,0,0,0,0,0,0,1,2,-0.6768533628433621,-0.9726703169847793
0,0,1,0,-0.015276646963033904,1,0,1,0,2,0,0,0,2,0,0,0,0.6410067209359879,0.13027037849936965
0,1,1,0,1.6225659598825113,1,2,0,2,2,2,2,0,2,2,0,0,0.451553947227481,1.498528431877939
1,0,1,0,1.213105308171125,1,2,1,2,2,0,0,0,2,1,0,2,1.038192799149436,1.6395832297458586
1,1,0,0,-0.9570361458992224,1,0,1,0,0,0,0,0,2,0,1,2,0.4881150088203505,-0.6949355411076259
1,0,0,0,-1.1617664717549154,1,0,1,0,0,2,0,0,2,0,0,2,0.7041576455054899,-0.8763138048447423
1,0,1,1,-0.09716877730531116,1,0,1,0,2,2,0,0,0,0,0,0,0.5712083306223272,0.1233104378150973
1,0,0,0,0.3122918744060751,1,2,1,0,2,2,0,2,2,0,1,1,1.3173863604040776,0.7714245333444966
1,0,0,1,0.025669418208104724,1,0,2,1,1,1,1,1,1,1,1,3,-1.4861823171946147,-0.7110207373557219
1,0,1,0,1.2540513733422636,1,2,0,2,2,2,2,0,2,1,0,1,0.5030718067447064,1.214805897507332
0,0,1,1,1.2949974385134022,1,0,2,1,1,1,1,1,1,1,0,0,-1.4978153822468916,-0.42179653558707103
1,0,0,0,-1.1208204065837768,1,2,1,0,2,2,0,0,2,0,0,2,1.0531495970737919,-0.7914688136459938
0,0,0,0,-1.0389282762414995,1,0,2,1,1,1,1,1,1,0,0,0,-1.4911679165027332,-0.9516579246332144
1,0,0,0,-0.9160900807280837,1,0,1,2,0,2,0,0,0,0,1,3,0.49808620743658766,-0.6203426530120594
0,0,1,1,1.2540513733422636,1,2,1,2,2,2,0,2,0,0,1,2,1.1860989119569545,1.7341058527532147
1,0,1,1,-0.5066294290166974,0,1,0,2,0,2,2,0,0,2,1,1,-0.8463637393193945,-0.6477184197035305
0,0,0,0,0.23039974406379785,1,2,0,2,2,2,0,2,2,1,0,0,0.6393448544999479,0.39616220768836474
0,1,1,0,1.3768895688556795,1,2,1,0,2,2,2,2,2,1,1,1,1.4370407437989239,2.1612473553194147
1,0,0,0,-0.7932518852146678,1,0,1,0,0,0,0,2,2,0,1,2,0.8720061555454826,-0.5105965406984697
0,0,1,0,-0.3428451683321429,1,2,0,2,2,2,0,0,0,0,0,3,0.04772040326987428,-0.32334099371685654
1,1,1,0,-0.38379123350328154,1,2,1,0,2,2,0,2,2,0,1,2,1.3157244939680381,-0.046976110926766075
0,1,1,1,-0.015276646963033904,1,2,1,0,0,2,0,2,0,0,1,3,0.8803154877256802,0.26752482780317877
0,0,0,1,0.7626985912886,0,1,0,2,0,2,2,2,2,1,0,0,-0.15668916836298824,0.34726586250012753
0,0,1,0,0.3122918744060751,1,0,2,1,1,1,1,1,1,2,0,3,-1.5210815123514447,-0.6677365348144854
0,0,0,0,-0.42473729867442017,1,2,0,2,0,0,2,0,0,0,1,3,-0.19325022995585803,-0.4585406033900708
1,0,0,1,-1.2846046672683313,1,0,0,2,2,0,2,0,2,0,1,0,0.1856553174611557,-0.9813315765029852
0,1,0,0,-1.0798743414126382,1,0,1,0,0,0,0,2,2,0,1,2,0.8138408302840989,-0.7615521162285183
1,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.50280098155501,-1.0037801470909873
0,0,1,0,-1.1617664717549154,1,0,2,1,1,1,1,1,1,1,0,0,-1.474549252142338,-0.9775312279388744
0,0,0,0,1.1312131778288477,1,2,1,0,2,2,0,2,2,0,1,2,1.3639186206131848,1.8141341230974508
1,1,1,0,1.6225659598825113,0,1,0,2,2,2,2,2,2,2,1,1,0.0028500094968070704,0.9964184253697198
0,0,0,0,0.39418400474835236,1,2,0,2,2,0,0,0,0,1,1,0,-0.15668916836298824,0.057643949835232536
0,0,1,0,-1.2436586020971927,1,0,0,2,0,0,0,0,2,0,1,3,-0.09021451092140692,-0.9624844990309714
1,0,1,0,1.4997277643690954,0,1,0,2,0,2,2,2,2,2,0,0,-0.15336543549090914,0.7796659869166667
1,0,0,0,-1.2436586020971927,1,2,1,0,0,0,0,0,2,0,1,2,0.7024957790694504,-0.9393509818994377
0,1,0,0,-1.2846046672683313,0,1,0,0,0,0,0,2,0,0,1,2,-0.9444138590457268,-0.9963562103610969
1,0,1,0,-0.05622271213417253,1,0,0,0,0,2,2,0,2,0,1,1,0.051044136141953626,-0.11991187028798198
